2009,Genuine,Buddy 150,33.1,77.9,3.02,150,http://www.fuelly.com/driver/rothko/
2009,Genuine,Buddy 150,33.2,78.1,3.01,150,http://www.fuelly.com/driver/traumverloren/
2009,Genuine,Buddy 150,33.2,78.1,3.01,150,http://www.fuelly.com/driver/privilegedidiot/
2009,Genuine,Buddy 150,33.2,78.1,3.01,150,http://www.fuelly.com/driver/balddude./
2009,Genuine,Buddy 150,33.4,78.6,2.99,150,http://www.fuelly.com/driver/Ressikan/
2009,Genuine,Buddy 150,33.4,78.6,2.99,150,http://www.fuelly.com/driver/scooter150/
2008,Genuine,Buddy 150,33.4,78.6,2.99,150,http://www.fuelly.com/driver/newslinky./
2008,Genuine,Buddy 150,33.4,78.6,2.99,150,http://www.fuelly.com/driver/ScooterGurl./
2010,Genuine,Buddy 150,33.8,79.5,2.96,150,http://www.fuelly.com/driver/Sollo/
2009,Genuine,Buddy 150,33.8,79.5,2.96,150,http://www.fuelly.com/driver/mirfi/
2009,Genuine,Buddy 150,34,80,2.94,150,http://www.fuelly.com/driver/dsmith65/
2008,Genuine,Buddy 150,34.3,80.7,2.92,150,http://www.fuelly.com/driver/ritasnod/
2009,Genuine,Buddy 150,34.4,80.9,2.91,150,http://www.fuelly.com/driver/phuocsandiego/
2008,Genuine,Buddy 150,34.6,81.4,2.89,150,http://www.fuelly.com/driver/armacham./
2009,Genuine,Buddy 150,34.7,81.6,2.88,150,http://www.fuelly.com/driver/cboer2/
2009,Genuine,Buddy 150,34.8,81.9,2.87,150,http://www.fuelly.com/driver/Mtlgrlie/
2008,Genuine,Buddy 150,34.8,81.9,2.87,150,http://www.fuelly.com/driver/zeffy./
2008,Genuine,Buddy 150,35,82.3,2.86,150,http://www.fuelly.com/driver/satyr2k2./
2009,Genuine,Buddy 150,35.1,82.6,2.85,150,http://www.fuelly.com/driver/Oli./
2008,Genuine,Buddy 150,35.1,82.6,2.85,150,http://www.fuelly.com/driver/Martha./
2009,Genuine,Buddy 150,35.3,83,2.83,150,http://www.fuelly.com/driver/Marly/
2009,Genuine,Buddy 150,35.4,83.3,2.82,150,http://www.fuelly.com/driver/Chefdouglas/
2008,Genuine,Buddy 150,35.4,83.3,2.82,150,http://www.fuelly.com/driver/Sollo/
2008,Genuine,Buddy 150,35.4,83.3,2.82,150,http://www.fuelly.com/driver/sheenAWESOME/
2009,Genuine,Buddy 150,35.7,84,2.8,150,http://www.fuelly.com/driver/DandyClub/
2008,Genuine,Buddy 150,35.8,84.2,2.79,150,http://www.fuelly.com/driver/jillian./
2009,Genuine,Buddy 150,35.9,84.4,2.79,150,http://www.fuelly.com/driver/alisonk04/
2008,Genuine,Buddy 150,36.1,84.9,2.77,150,http://www.fuelly.com/driver/bgwss/
2009,Genuine,Buddy 150,37,87,2.7,150,http://www.fuelly.com/driver/Ninacan/
2009,Genuine,Buddy 150,37.2,87.5,2.69,150,http://www.fuelly.com/driver/LetySalinas/
2009,Genuine,Buddy 150,37.4,88,2.67,150,http://www.fuelly.com/driver/reba16reba2/
2009,Genuine,Buddy 150,37.5,88.2,2.67,150,http://www.fuelly.com/driver/PapaJay./
2009,Genuine,Buddy 150,38.1,89.6,2.62,150,http://www.fuelly.com/driver/dipa/
2009,Genuine,Buddy 150,39.5,92.9,2.53,150,http://www.fuelly.com/driver/trukntommy/
2009,Genuine,Buddy 150,41.4,97.4,2.42,150,http://www.fuelly.com/driver/wannascoot./
2009,Genuine,Buddy 150,43.4,102.1,2.3,150,http://www.fuelly.com/driver/Shanny56/
2009,Genuine,Buddy 150 Blackjack,23,54.1,4.35,150,http://www.fuelly.com/driver/Etak/
2009,Genuine,Buddy 150 Blackjack,25.7,60.5,3.89,150,http://www.fuelly.com/driver/PunkHop/
2009,Genuine,Buddy 150 Blackjack,26.9,63.3,3.72,150,http://www.fuelly.com/driver/Zues/
2009,Genuine,Buddy 150 Blackjack,27.2,64,3.68,150,http://www.fuelly.com/driver/sethhershey/
2009,Genuine,Buddy 150 Blackjack,27.2,64,3.68,150,http://www.fuelly.com/driver/easy/
2009,Genuine,Buddy 150 Blackjack,27.3,64.2,3.66,150,http://www.fuelly.com/driver/pneu125/
2009,Genuine,Buddy 150 Blackjack,27.4,64.5,3.65,150,http://www.fuelly.com/driver/Betty150/
2009,Genuine,Buddy 150 Blackjack,27.7,65.2,3.61,150,http://www.fuelly.com/driver/Berner/
2009,Genuine,Buddy 150 Blackjack,27.7,65.2,3.61,150,http://www.fuelly.com/driver/TenshiV/
2009,Genuine,Buddy 150 Blackjack,28.5,67,3.51,150,http://www.fuelly.com/driver/ed85379/
2009,Genuine,Buddy 150 Blackjack,29,68.2,3.45,150,http://www.fuelly.com/driver/tstonelegal/
2009,Genuine,Buddy 150 Blackjack,29.2,68.7,3.42,150,http://www.fuelly.com/driver/Bigdaddybud/
2009,Genuine,Buddy 150 Blackjack,29.3,68.9,3.41,150,http://www.fuelly.com/driver/Sosha/
2009,Genuine,Buddy 150 Blackjack,29.4,69.2,3.4,150,http://www.fuelly.com/driver/heyitsomid/
2009,Genuine,Buddy 150 Blackjack,29.7,69.9,3.37,150,http://www.fuelly.com/driver/mandelia./
2009,Genuine,Buddy 150 Blackjack,29.7,69.9,3.37,150,http://www.fuelly.com/driver/BluLou222/
2009,Genuine,Buddy 150 Blackjack,29.8,70.1,3.36,150,http://www.fuelly.com/driver/JohnHopkinsNTH/
2009,Genuine,Buddy 150 Blackjack,29.8,70.1,3.36,150,http://www.fuelly.com/driver/mrmiller/
2009,Genuine,Buddy 150 Blackjack,30.3,71.3,3.3,150,http://www.fuelly.com/driver/ed85379/
2009,Genuine,Buddy 150 Blackjack,30.7,72.2,3.26,150,http://www.fuelly.com/driver/zachs./
2009,Genuine,Buddy 150 Blackjack,31.2,73.4,3.21,150,http://www.fuelly.com/driver/pyrocpu/
2009,Genuine,Buddy 150 Blackjack,32.2,75.7,3.11,150,http://www.fuelly.com/driver/Wenur/
2009,Genuine,Buddy 150 Blackjack,33.3,78.3,3,150,http://www.fuelly.com/driver/Mtlgrlie/
2009,Genuine,Buddy 150 Blackjack,33.4,78.6,2.99,150,http://www.fuelly.com/driver/Legadia/
2009,Genuine,Buddy 150 Blackjack,34.1,80.2,2.93,150,http://www.fuelly.com/driver/eatworksleepdie/
2009,Genuine,Buddy 150 Blackjack,44.7,105.1,2.24,150,http://www.fuelly.com/driver/Nerdherder/
2009,Genuine,Buddy 150 Italia,30.2,71,3.31,150,http://www.fuelly.com/driver/lacim/
2009,Genuine,Buddy 150 Italia,30.9,72.7,3.24,150,http://www.fuelly.com/driver/westniner/
2009,Genuine,Buddy 150 Italia,33.5,78.8,2.99,150,http://www.fuelly.com/driver/DesertThorn/
2009,Genuine,Buddy 150 Italia,33.7,79.3,2.97,150,http://www.fuelly.com/driver/Skully93/
2009,Genuine,Buddy 150 Italia,34.5,81.2,2.9,150,http://www.fuelly.com/driver/KelPick/
2009,Genuine,Buddy 150 Italia,35.1,82.6,2.85,150,http://www.fuelly.com/driver/durpnurp/
2009,Genuine,Buddy 150 Pamplona,27.4,64.5,3.65,150,http://www.fuelly.com/driver/nackedei/
2009,Genuine,Buddy 150 Pamplona,29.4,69.2,3.4,150,http://www.fuelly.com/driver/Eudeyrn/
2009,Genuine,Buddy 150 Pamplona,32.9,77.4,3.04,150,http://www.fuelly.com/driver/gymnastic/
2008,Genuine,Buddy 150 Pamplona,34.2,80.4,2.92,150,http://www.fuelly.com/driver/Tocsik/
2009,Genuine,Buddy 150 Pamplona,42.4,99.7,2.36,150,http://www.fuelly.com/driver/ptbmbptb/
2012,Genuine,Buddy 170,27.7,65.2,3.61,170,http://www.fuelly.com/driver/huskerram/
2012,Genuine,Buddy 170,27.9,65.6,3.58,170,http://www.fuelly.com/driver/CaptHarlock/
2012,Genuine,Buddy 170,28,65.9,3.57,170,http://www.fuelly.com/driver/wolfchs/
2012,Genuine,Buddy 170,28.8,67.7,3.47,170,http://www.fuelly.com/driver/carlosdotdanger/
2012,Genuine,Buddy 170,30.1,70.8,3.32,170,http://www.fuelly.com/driver/sja5164/
2013,Genuine,Buddy 170,31,72.9,3.23,170,http://www.fuelly.com/driver/lebsock/
2012,Genuine,Buddy 170,32.2,75.7,3.11,170,http://www.fuelly.com/driver/erratic/
2013,Genuine,Buddy 170,32.4,76.2,3.09,170,http://www.fuelly.com/driver/Thelma/
2012,Genuine,Buddy 170,32.5,76.4,3.08,170,http://www.fuelly.com/driver/DigitalDissent/
2012,Genuine,Buddy 170,32.6,76.7,3.07,170,http://www.fuelly.com/driver/lebsock/
2012,Genuine,Buddy 170,33.1,77.9,3.02,170,http://www.fuelly.com/driver/ksalen/
2012,Genuine,Buddy 170,33.7,79.3,2.97,170,http://www.fuelly.com/driver/MSB2012/
2012,Genuine,Buddy 170,33.8,79.5,2.96,170,http://www.fuelly.com/driver/mistersalty/
2013,Genuine,Buddy 170,33.9,79.7,2.95,170,http://www.fuelly.com/driver/johnclewis339/
2012,Genuine,Buddy 170,34,80,2.94,170,http://www.fuelly.com/driver/FertKiki/
2013,Genuine,Buddy 170,34.4,80.9,2.91,170,http://www.fuelly.com/driver/Monnoracing/
2012,Genuine,Buddy 170,34.4,80.9,2.91,170,http://www.fuelly.com/driver/mightymems/
2012,Genuine,Buddy 170,34.9,82.1,2.87,170,http://www.fuelly.com/driver/RobbieD/
2012,Genuine,Buddy 170,35,82.3,2.86,170,http://www.fuelly.com/driver/roblinx/
2012,Genuine,Buddy 170,35.2,82.8,2.84,170,http://www.fuelly.com/driver/uberjj/
2012,Genuine,Buddy 170,35.2,82.8,2.84,170,http://www.fuelly.com/driver/2wheelNsanity/
2012,Genuine,Buddy 170,35.3,83,2.83,170,http://www.fuelly.com/driver/uklemond/
2011,Genuine,Buddy 170,35.6,83.7,2.81,170,http://www.fuelly.com/driver/pugbuddy/
2012,Genuine,Buddy 170,35.7,84,2.8,170,http://www.fuelly.com/driver/cV/
2012,Genuine,Buddy 170,36,84.7,2.78,170,http://www.fuelly.com/driver/TaraDefies/
2013,Genuine,Buddy 170,36.3,85.4,2.75,170,http://www.fuelly.com/driver/JohnBon/
2012,Genuine,Buddy 170,36.7,86.3,2.72,170,http://www.fuelly.com/driver/roobot5000/
2012,Genuine,Buddy 170,36.8,86.6,2.72,170,http://www.fuelly.com/driver/danrock/
2012,Genuine,Buddy 170,37.9,89.1,2.64,170,http://www.fuelly.com/driver/TelPerian/
2012,Genuine,Buddy 170,38,89.4,2.63,170,http://www.fuelly.com/driver/ianpix/
2012,Genuine,Buddy 170,38.1,89.6,2.62,170,http://www.fuelly.com/driver/MrFrig/
2012,Genuine,Buddy 170,39.1,92,2.56,170,http://www.fuelly.com/driver/350kmi/
2012,Genuine,Buddy 170,39.7,93.4,2.52,170,http://www.fuelly.com/driver/Noogie2/
2012,Genuine,Buddy 170,39.8,93.6,2.51,170,http://www.fuelly.com/driver/bluduh/
2012,Genuine,Buddy 170,41,96.4,2.44,170,http://www.fuelly.com/driver/Michelle7471/
2012,Genuine,Buddy 170,52.2,122.8,1.92,170,http://www.fuelly.com/driver/jonlink/
2012,Genuine,Buddy 170,53,124.7,1.89,170,http://www.fuelly.com/driver/dottiegirl/
2009,Genuine,Buddy 50,21.5,50.6,4.65,50,http://www.fuelly.com/driver/buddy50tc./
2007,Genuine,Buddy 50,22.9,53.9,4.37,50,http://www.fuelly.com/driver/Jessica/
2007,Genuine,Buddy 50,23.5,55.3,4.26,50,http://www.fuelly.com/driver/jono1219./
2012,Genuine,Buddy 50,25.2,59.3,3.97,50,http://www.fuelly.com/driver/lebsock/
2012,Genuine,Buddy 50,25.6,60.2,3.91,50,http://www.fuelly.com/driver/nuggetto17/
2009,Genuine,Buddy 50,25.9,60.9,3.86,50,http://www.fuelly.com/driver/narcoleptic./
2010,Genuine,Buddy 50,26.5,62.3,3.77,50,http://www.fuelly.com/driver/mojomonk/
2006,Genuine,Buddy 50,26.9,63.3,3.72,50,http://www.fuelly.com/driver/zippyismycat/
2012,Genuine,Buddy 50,27.2,64,3.68,50,http://www.fuelly.com/driver/bcolwhite/
2012,Genuine,Buddy 50,27.4,64.5,3.65,50,http://www.fuelly.com/driver/jbc0813/
2012,Genuine,Buddy 50,28.1,66.1,3.56,50,http://www.fuelly.com/driver/lisadoublevee/
2006,Genuine,Buddy 50,28.2,66.3,3.55,50,http://www.fuelly.com/driver/mgorhon./
2010,Genuine,Buddy 50,28.5,67,3.51,50,http://www.fuelly.com/driver/Mousenut/
2009,Genuine,Buddy 50,28.7,67.5,3.48,50,http://www.fuelly.com/driver/jlmarsha/
2008,Genuine,Buddy 50,28.7,67.5,3.48,50,http://www.fuelly.com/driver/ordssbill./
2009,Genuine,Buddy 50,29.1,68.4,3.44,50,http://www.fuelly.com/driver/argus30/
2010,Genuine,Buddy 50,29.4,69.2,3.4,50,http://www.fuelly.com/driver/Stilts/
2012,Genuine,Buddy 50,29.9,70.3,3.34,50,http://www.fuelly.com/driver/lebsock/
2011,Genuine,Buddy 50,29.9,70.3,3.34,50,http://www.fuelly.com/driver/UncleGroucho/
2009,Genuine,Buddy 50,30.5,71.7,3.28,50,http://www.fuelly.com/driver/havocmaker1211/
2008,Genuine,Buddy 50,30.5,71.7,3.28,50,http://www.fuelly.com/driver/Outcold/
2012,Genuine,Buddy 50,30.6,72,3.27,50,http://www.fuelly.com/driver/scootergirlatx/
2009,Genuine,Buddy 50,30.6,72,3.27,50,http://www.fuelly.com/driver/armadillo/
2007,Genuine,Buddy 50,30.6,72,3.27,50,http://www.fuelly.com/driver/carlj./
2012,Genuine,Buddy 50,30.7,72.2,3.26,50,http://www.fuelly.com/driver/MrsDowns/
2009,Genuine,Buddy 50,31.5,74.1,3.17,50,http://www.fuelly.com/driver/itzhak37./
2010,Genuine,Buddy 50,32,75.3,3.13,50,http://www.fuelly.com/driver/sigoreli/
2007,Genuine,Buddy 50,32.3,76,3.1,50,http://www.fuelly.com/driver/Drouhardte/
2009,Genuine,Buddy 50,33.6,79,2.98,50,http://www.fuelly.com/driver/rosebud/
2009,Genuine,Buddy 50,33.8,79.5,2.96,50,http://www.fuelly.com/driver/lastyearsyou/
2009,Genuine,Buddy 50,34.4,80.9,2.91,50,http://www.fuelly.com/driver/Quezzie/
2012,Genuine,Buddy 50,34.9,82.1,2.87,50,http://www.fuelly.com/driver/SquawkersMcCaw/
2009,Genuine,Buddy 50,34.9,82.1,2.87,50,http://www.fuelly.com/driver/tverbeek/
2009,Genuine,Buddy 50,34.9,82.1,2.87,50,http://www.fuelly.com/driver/DKZ/
2009,Genuine,Buddy 50,35,82.3,2.86,50,http://www.fuelly.com/driver/lilguy/
2008,Genuine,Buddy 50,35.9,84.4,2.79,50,http://www.fuelly.com/driver/kayaklakeworth/
2009,Genuine,Buddy 50,36,84.7,2.78,50,http://www.fuelly.com/driver/swirlspice/
2012,Genuine,Buddy 50,36.6,86.1,2.73,50,http://www.fuelly.com/driver/bethaknee/
2009,Genuine,Buddy 50,37,87,2.7,50,http://www.fuelly.com/driver/spotlightmama/
2007,Genuine,Buddy 50,40.7,95.7,2.46,50,http://www.fuelly.com/driver/jmsmith802./
2012,Genuine,Psycho 125,32.5,76.4,3.08,125,http://www.fuelly.com/driver/nickcornaglia/
2007,Genuine,Rattler 110,27.4,64.5,3.65,110,http://www.fuelly.com/driver/dmwarren./
2008,Genuine,Rattler 110,28.1,66.1,3.56,110,http://www.fuelly.com/driver/MotoSteve/
2009,Genuine,Rattler 110,30.8,72.4,3.25,110,http://www.fuelly.com/driver/jmcadres/
2010,Genuine,Stella 150 4T,25.5,60,3.92,150,http://www.fuelly.com/driver/Magnato1/
2012,Genuine,Stella 150 4T,30.6,72,3.27,150,http://www.fuelly.com/driver/drumbum/
2012,Genuine,Stella 150 4T,31.3,73.6,3.19,150,http://www.fuelly.com/driver/lilfacky24/
2012,Genuine,Stella 150 4T,31.4,73.9,3.18,150,http://www.fuelly.com/driver/RVAYellaStella/
2012,Genuine,Stella 150 4T,31.9,75,3.13,150,http://www.fuelly.com/driver/StellaPGH/
2012,Genuine,Stella 150 4T,32,75.3,3.13,150,http://www.fuelly.com/driver/sippinfnordies/
2010,Genuine,Stella 150 4T,32.3,76,3.1,150,http://www.fuelly.com/driver/pesce/
2010,Genuine,Stella 150 4T,33.2,78.1,3.01,150,http://www.fuelly.com/driver/ericalm/
2010,Genuine,Stella 150 4T,33.7,79.3,2.97,150,http://www.fuelly.com/driver/kamuela5/
2012,Genuine,Stella 150 4T,33.8,79.5,2.96,150,http://www.fuelly.com/driver/AmbientGenie/
2012,Genuine,Stella 150 4T,33.9,79.7,2.95,150,http://www.fuelly.com/driver/listless/
2012,Genuine,Stella 150 4T,34.2,80.4,2.92,150,http://www.fuelly.com/driver/maximus53/
2012,Genuine,Stella 150 4T,36.1,84.9,2.77,150,http://www.fuelly.com/driver/maximus53/
2012,Genuine,Stella 150 4T,36.3,85.4,2.75,150,http://www.fuelly.com/driver/amccready/
2010,Genuine,Stella 150 4T,36.7,86.3,2.72,150,http://www.fuelly.com/driver/tedwards456/
2012,Genuine,Stella 150 4T,37,87,2.7,150,http://www.fuelly.com/driver/rhenders/
2010,Genuine,Stella 150 4T,37.2,87.5,2.69,150,http://www.fuelly.com/driver/DirtyRAT/
2012,Genuine,Stella 150 4T,37.9,89.1,2.64,150,http://www.fuelly.com/driver/mfpfeifer/
2012,Genuine,Stella 150 4T,38.4,90.3,2.6,150,http://www.fuelly.com/driver/xTomBx/
2012,Genuine,Stella 150 4T,39.3,92.4,2.54,150,http://www.fuelly.com/driver/jmer1234/
2010,Genuine,Stella 150 4T,39.4,92.7,2.54,150,http://www.fuelly.com/driver/LovelandStella/
2012,Genuine,Stella 150 4T,39.6,93.1,2.53,150,http://www.fuelly.com/driver/Spectre/
2012,Genuine,Stella 150 4T,39.7,93.4,2.52,150,http://www.fuelly.com/driver/keith1295/
2010,Genuine,Stella 150 4T,40.1,94.3,2.49,150,http://www.fuelly.com/driver/legalgooner/
2010,Genuine,Stella 150 4T,40.8,96,2.45,150,http://www.fuelly.com/driver/jeanbean39/
2012,Genuine,Stella 150 4T,40.9,96.2,2.44,150,http://www.fuelly.com/driver/Levsta/
2012,Genuine,Stella 150 4T,42.5,100,2.35,150,http://www.fuelly.com/driver/MisatoKats/
2011,Genuine,Stella 150 4T,42.7,100.4,2.34,150,http://www.fuelly.com/driver/Nanajittung/
2010,Genuine,Stella 150 4T,43.1,101.4,2.32,150,http://www.fuelly.com/driver/orangej00s/
2012,Genuine,Stella 150 4T,45.9,108,2.18,150,http://www.fuelly.com/driver/lbcguy/
2012,Genuine,Stella 150 4T,46.6,109.6,2.15,150,http://www.fuelly.com/driver/Snownomi/
2010,Genuine,Stella 150 4T,46.7,109.8,2.14,150,http://www.fuelly.com/driver/WonderStella/
2010,Genuine,Stella 150 4T,47.4,111.5,2.11,150,http://www.fuelly.com/driver/Railhead2/
2012,Genuine,Stella 150 4T,47.5,111.7,2.11,150,http://www.fuelly.com/driver/vwgrl1999./
2010,Genuine,Stella 150 4T,48.9,115,2.04,150,http://www.fuelly.com/driver/Sca1pe1/
2012,Genuine,Stella 150 4T,51.1,120.2,1.96,150,http://www.fuelly.com/driver/Nettar/
2011,Gilera,Fuoco 500ie,9.9,23.3,10.1,500,http://www.fuelly.com/driver/Jpedrero/
2007,Gilera,Fuoco 500ie,16.2,38.1,6.17,500,http://www.fuelly.com/driver/Basketbob951./
2007,Gilera,Fuoco 500ie,19.1,44.9,5.24,500,http://www.fuelly.com/driver/stuka78/
2011,Gilera,Fuoco 500ie,19.5,45.9,5.13,500,http://www.fuelly.com/driver/OVO/
2008,Gilera,Fuoco 500ie,20.4,48,4.9,500,http://www.fuelly.com/driver/Robmdavies/
2008,Gilera,Fuoco 500ie,20.6,48.5,4.85,500,http://www.fuelly.com/driver/paulmarrington/
2011,Gilera,Fuoco 500ie,21,49.4,4.76,500,http://www.fuelly.com/driver/algo/
2008,Gilera,Fuoco 500ie,21.3,50.1,4.69,500,http://www.fuelly.com/driver/bougimain/
2007,Gilera,Fuoco 500ie,21.7,51,4.61,500,http://www.fuelly.com/driver/Emmanuel92/
2010,Gilera,Fuoco 500ie,21.9,51.5,4.57,500,http://www.fuelly.com/driver/AosSi/
2011,Gilera,Fuoco 500ie,23.1,54.3,4.33,500,http://www.fuelly.com/driver/243/
2007,Gilera,Nexus 250,18.9,44.5,5.29,250,http://www.fuelly.com/driver/Premises187/
2008,Gilera,Nexus 250,25.7,60.5,3.89,250,http://www.fuelly.com/driver/gusthegas/
2005,Gilera,Nexus 500,19.6,46.1,5.1,500,http://www.fuelly.com/driver/StevenMorgan/
2004,Gilera,Nexus 500,20.1,47.3,4.98,500,http://www.fuelly.com/driver/Duffbus/
2006,Gilera,Nexus 500,23.7,55.7,4.22,500,http://www.fuelly.com/driver/FunkyCowie/
2011,Gilera,Runner ST 200,26.6,62.6,3.76,200,http://www.fuelly.com/driver/Gear7/
2008,Gilera,Runner ST 200,26.9,63.3,3.72,200,http://www.fuelly.com/driver/macpdm/
2003,Gilera,Runner VXR200,18.7,44,5.35,200,http://www.fuelly.com/driver/joelajan/
2004,Gilera,Runner VXR200,22.5,52.9,4.44,200,http://www.fuelly.com/driver/Tempest/
2004,Gilera,Runner VXR200,25.7,60.5,3.89,200,http://www.fuelly.com/driver/monty9120/
2000,Gilera,Stalker 50 DD,28.1,66.1,3.56,50,http://www.fuelly.com/driver/peklize/
2012,Harley-Davidson,FLD103 Switchback,18.8,44.2,5.32,1690,http://www.fuelly.com/driver/phyrmn9o2/
1975,Harley-Davidson,FLH-1200,12.6,29.6,7.94,1200,http://www.fuelly.com/driver/Idahoser/
1996,Harley-Davidson,MT350,23.7,55.7,4.22,350,http://www.fuelly.com/driver/waynehilborn/
1994,Harley-Davidson,Mt500,27.9,65.6,3.58,500,http://www.fuelly.com/driver/harleygirl/
1985,Harley-Davidson,Sportster 1000,19.1,44.9,5.24,1000,http://www.fuelly.com/driver/Hiegear/
1983,Harley-Davidson,Sportster 1000,22.3,52.5,4.48,1000,http://www.fuelly.com/driver/Russellb05/
2010,Harley-Davidson,Sportster 1200N,12.6,29.6,7.94,1200,http://www.fuelly.com/driver/freakrz/
2010,Harley-Davidson,Sportster 1200N,16.1,37.9,6.21,1200,http://www.fuelly.com/driver/foxarool/
2009,Harley-Davidson,Sportster 1200N,17.4,40.9,5.75,1200,http://www.fuelly.com/driver/motoryogi/
2008,Harley-Davidson,Sportster 1200N,17.6,41.4,5.68,1200,http://www.fuelly.com/driver/DstroyerofWerldz/
2007,Harley-Davidson,Sportster 1200N,18.6,43.8,5.38,1200,http://www.fuelly.com/driver/LetsGoOn2/
2009,Harley-Davidson,Sportster 1200N,20,47,5,1200,http://www.fuelly.com/driver/vagabond65/
2012,Harley-Davidson,Sportster 1200N,21.9,51.5,4.57,1200,http://www.fuelly.com/driver/Sarx/
2002,Harley-Davidson,Sportster XL1200 Custom,14,32.9,7.14,1200,http://www.fuelly.com/driver/jonas22/
2007,Harley-Davidson,Sportster XL1200 Custom,14.4,33.9,6.94,1200,http://www.fuelly.com/driver/Utah12/
2000,Harley-Davidson,Sportster XL1200 Custom,16.5,38.8,6.06,1200,http://www.fuelly.com/driver/thorz/
2010,Harley-Davidson,Sportster XL1200 Custom,16.8,39.5,5.95,1200,http://www.fuelly.com/driver/pdubois64/
2008,Harley-Davidson,Sportster XL1200 Custom,16.8,39.5,5.95,1200,http://www.fuelly.com/driver/louturks./
2002,Harley-Davidson,Sportster XL1200 Custom,17.2,40.5,5.81,1200,http://www.fuelly.com/driver/rafal/
2009,Harley-Davidson,Sportster XL1200 Custom,17.3,40.7,5.78,1200,http://www.fuelly.com/driver/FearNight/
1994,Harley-Davidson,Sportster XL1200 Custom,17.3,40.7,5.78,1200,http://www.fuelly.com/driver/patrickofcash/
1996,Harley-Davidson,Sportster XL1200 Custom,17.4,40.9,5.75,1200,http://www.fuelly.com/driver/00lownoma/
2005,Harley-Davidson,Sportster XL1200 Custom,17.5,41.2,5.71,1200,http://www.fuelly.com/driver/djperron/
2004,Harley-Davidson,Sportster XL1200 Custom,17.8,41.9,5.62,1200,http://www.fuelly.com/driver/BobbyB504/
2009,Harley-Davidson,Sportster XL1200 Custom,18,42.3,5.56,1200,http://www.fuelly.com/driver/moose09876/
2004,Harley-Davidson,Sportster XL1200 Custom,18.2,42.8,5.49,1200,http://www.fuelly.com/driver/Elroy3./
1999,Harley-Davidson,Sportster XL1200 Custom,18.2,42.8,5.49,1200,http://www.fuelly.com/driver/SLW/
2006,Harley-Davidson,Sportster XL1200 Custom,18.7,44,5.35,1200,http://www.fuelly.com/driver/jorkyn/
2006,Harley-Davidson,Sportster XL1200 Custom,18.9,44.5,5.29,1200,http://www.fuelly.com/driver/jbat66/
2007,Harley-Davidson,Sportster XL1200 Custom,19.3,45.4,5.18,1200,http://www.fuelly.com/driver/Ports/
1998,Harley-Davidson,Sportster XL1200 Custom,19.7,46.3,5.08,1200,http://www.fuelly.com/driver/xeod./
2009,Harley-Davidson,Sportster XL1200 Custom,19.8,46.6,5.05,1200,http://www.fuelly.com/driver/FlynG/
2005,Harley-Davidson,Sportster XL1200 Custom,20.1,47.3,4.98,1200,http://www.fuelly.com/driver/D351R0Y/
2009,Harley-Davidson,Sportster XL1200 Custom,20.4,48,4.9,1200,http://www.fuelly.com/driver/kickin79gpjr/
2004,Harley-Davidson,Sportster XL1200 Custom,20.5,48.2,4.88,1200,http://www.fuelly.com/driver/PolarBear/
2006,Harley-Davidson,Sportster XL1200 Custom,20.7,48.7,4.83,1200,http://www.fuelly.com/driver/marron/
2004,Harley-Davidson,Sportster XL1200 Custom,21.1,49.6,4.74,1200,http://www.fuelly.com/driver/mikef/
2003,Harley-Davidson,Sportster XL1200 Custom,22.1,52,4.52,1200,http://www.fuelly.com/driver/erockscrd./
2003,Harley-Davidson,Sportster XL1200 Custom,23.4,55,4.27,1200,http://www.fuelly.com/driver/marchbanksusmc/
2004,Harley-Davidson,Sportster XL1200 Custom,23.8,56,4.2,1200,http://www.fuelly.com/driver/jokershockey29/
2004,Harley-Davidson,Sportster XL1200 Custom,24,56.5,4.17,1200,http://www.fuelly.com/driver/rickpcmps/
2010,Harley-Davidson,Sportster XL1200 Custom,24.9,58.6,4.02,1200,http://www.fuelly.com/driver/Carramrod/
2008,Harley-Davidson,Sportster XL1200L,18.4,43.3,5.43,1200,http://www.fuelly.com/driver/jc45439/
2007,Harley-Davidson,Sportster XL1200L,18.5,43.5,5.41,1200,http://www.fuelly.com/driver/xamper/
2008,Harley-Davidson,Sportster XL1200L,18.6,43.8,5.38,1200,http://www.fuelly.com/driver/Becca37/
2008,Harley-Davidson,Sportster XL1200L,18.8,44.2,5.32,1200,http://www.fuelly.com/driver/jer94z/
2006,Harley-Davidson,Sportster XL1200L,21.2,49.9,4.72,1200,http://www.fuelly.com/driver/karlkcfi./
2012,Harley-Davidson,Sportster XL1200X,16.5,38.8,6.06,1200,http://www.fuelly.com/driver/bozaman/
2011,Harley-Davidson,Sportster XL1200X,17.4,40.9,5.75,1200,http://www.fuelly.com/driver/ivymike83/
2011,Harley-Davidson,Sportster XL1200X,17.6,41.4,5.68,1200,http://www.fuelly.com/driver/rmedbery/
2012,Harley-Davidson,Sportster XL1200X,18.2,42.8,5.49,1200,http://www.fuelly.com/driver/Bahumut/
2010,Harley-Davidson,Sportster XL1200X,18.8,44.2,5.32,1200,http://www.fuelly.com/driver/dcquin31/
2010,Harley-Davidson,Sportster XL1200X,19.4,45.6,5.15,1200,http://www.fuelly.com/driver/sportyeight/
2010,Harley-Davidson,Sportster XL1200X,24.2,56.9,4.13,1200,http://www.fuelly.com/driver/chase/
